,category,Day,n_tokens_title,n_tokens_content,num_hrefs,num_imgs,avg_positive_polarity,avg_negative_polarity,global_subjectivity,shares_cat
6975,World,Friday,9.0,556.0,8.0,1.0,0.341077922078,-0.207407407407,0.49927592249,Popular
6976,Entertainment,Friday,12.0,550.0,8.0,1.0,0.388585434174,-0.338541666667,0.497675736961,Popular
6977,lifestyle,Friday,9.0,1246.0,34.0,1.0,0.403089716406,-0.29914021164,0.52653837482,Popular
6978,tech,Friday,8.0,691.0,11.0,1.0,0.389404071106,-0.202747252747,0.49129004329,Unpopular
6979,World,Friday,9.0,431.0,9.0,1.0,0.254583651642,-0.258888888889,0.393160597572,Unpopular
6980,lifestyle,Friday,9.0,1184.0,17.0,8.0,0.425472085386,-0.292137896825,0.492425976801,Popular
6981,tech,Friday,9.0,276.0,2.0,1.0,0.439393939394,-0.3125,0.63961038961,Popular
6982,socmed,Friday,10.0,115.0,14.0,0.0,0.333333333333,-0.358333333333,0.618181818182,Unpopular
6983,lifestyle,Friday,8.0,397.0,10.0,0.0,0.293333333333,-0.520833333333,0.478739316239,Unpopular
6984,tech,Friday,10.0,146.0,3.0,1.0,0.341666666667,-0.173611111111,0.288888888889,Popular
6985,Entertainment,Friday,9.0,122.0,5.0,0.0,0.42,-0.166666666667,0.536805555556,Unpopular
6986,Entertainment,Friday,12.0,254.0,2.0,0.0,0.227840909091,-0.5,0.494839015152,Popular
6987,tech,Friday,8.0,167.0,2.0,1.0,0.237581168831,-0.145833333333,0.436764069264,Popular
6988,World,Friday,11.0,341.0,5.0,1.0,0.356298701299,-0.325,0.479749206349,Unpopular
6989,business,Friday,10.0,1316.0,15.0,1.0,0.339303283297,-0.352391975309,0.519804491648,Unpopular
6990,business,Friday,10.0,321.0,8.0,1.0,0.318855218855,-0.25,0.378070175439,Unpopular
6991,Entertainment,Friday,13.0,427.0,11.0,1.0,0.329942279942,-0.327222222222,0.429802308802,Unpopular
6992,tech,Friday,7.0,393.0,8.0,1.0,0.322173778602,-0.209887566138,0.462775564082,Popular
6993,business,Friday,14.0,179.0,2.0,1.0,0.202083333333,-0.291666666667,0.563333333333,Unpopular
6994,business,Friday,10.0,137.0,7.0,0.0,0.246753246753,-0.1,0.420995670996,Unpopular
6995,Entertainment,Saturday,11.0,132.0,3.0,0.0,0.483333333333,0.0,0.711111111111,Popular
6996,lifestyle,Saturday,7.0,235.0,40.0,10.0,0.307272727273,-0.52619047619,0.615800865801,Unpopular
6997,tech,Saturday,9.0,581.0,9.0,7.0,0.358526695527,-0.246111111111,0.510086874577,Popular
6998,socmed,Saturday,9.0,573.0,17.0,1.0,0.365457251082,-0.45,0.446395899698,Unpopular
6999,Entertainment,Saturday,6.0,594.0,7.0,31.0,0.300550964187,-0.423076923077,0.583658008658,Unpopular
7000,socmed,Saturday,9.0,626.0,12.0,1.0,0.243446969697,-0.287808641975,0.349161425577,Popular
7001,business,Saturday,11.0,1213.0,16.0,1.0,0.359587141254,-0.253819444444,0.460107301587,Popular
7002,tech,Saturday,9.0,480.0,14.0,1.0,0.444781144781,-0.399074074074,0.475522900523,Popular
7003,business,Saturday,11.0,189.0,4.0,1.0,0.438888888889,-0.3125,0.331140350877,Unpopular
7004,business,Saturday,8.0,645.0,3.0,1.0,0.374461859979,-0.285714285714,0.514735594865,Unpopular
7005,lifestyle,Saturday,11.0,97.0,3.0,0.0,0.375,-0.5,0.596296296296,Popular
7006,business,Saturday,11.0,1449.0,25.0,11.0,0.322451776165,-0.246160130719,0.408348681621,Popular
7007,Entertainment,Saturday,13.0,885.0,10.0,92.0,0.291991341991,-0.29375,0.520768025078,Popular
7008,Entertainment,Saturday,7.0,621.0,3.0,1.0,0.358982683983,-0.254166666667,0.514676265763,Unpopular
7009,business,Saturday,7.0,570.0,17.0,1.0,0.338889759666,-0.280392156863,0.439869281046,Popular
7010,World,Saturday,10.0,316.0,5.0,0.0,0.434693877551,-0.228125,0.50027281746,Unpopular
7011,Entertainment,Saturday,12.0,392.0,8.0,1.0,0.378066378066,-0.205208333333,0.466869998688,Popular
7012,World,Saturday,12.0,320.0,5.0,0.0,0.503409090909,-0.05,0.67803030303,Popular
7013,tech,Saturday,13.0,175.0,3.0,0.0,0.55,0.0,0.468376068376,Popular
7014,tech,Saturday,6.0,803.0,16.0,11.0,0.402194805195,-0.206944444444,0.520674390969,Popular
7015,socmed,Saturday,10.0,729.0,27.0,9.0,0.39107666527,-0.44,0.508783689429,Unpopular
7016,lifestyle,Sunday,10.0,289.0,3.0,0.0,0.27316017316,-0.205,0.527380952381,Popular
7017,Entertainment,Sunday,11.0,312.0,2.0,0.0,0.374064171123,0.0,0.468518518519,Unpopular
7018,World,Sunday,14.0,775.0,24.0,1.0,0.489549910873,-0.284722222222,0.478266359245,Popular
7019,World,Sunday,12.0,96.0,6.0,0.0,0.585714285714,0.0,0.440740740741,Unpopular
7020,lifestyle,Sunday,6.0,234.0,51.0,0.0,0.529166666667,-0.366666666667,0.704761904762,Popular
7021,Entertainment,Sunday,7.0,1839.0,17.0,16.0,0.445194418677,-0.343207762557,0.540995089692,Popular
7022,lifestyle,Sunday,9.0,892.0,34.0,30.0,0.317487543903,-0.265185185185,0.473678590415,Unpopular
7023,lifestyle,Sunday,9.0,470.0,22.0,0.0,0.340033670034,-0.368452380952,0.57588755199,Popular
7024,tech,Sunday,9.0,571.0,8.0,6.0,0.351322943723,-0.210972222222,0.536882257954,Popular
7025,business,Sunday,7.0,232.0,12.0,0.0,0.385784313725,-0.183333333333,0.486666666667,Popular
7026,tech,Sunday,8.0,311.0,5.0,0.0,0.286809269162,-0.18125,0.426430976431,Popular
7027,World,Sunday,9.0,787.0,12.0,1.0,0.364616633367,-0.318518518519,0.485418599258,Popular
7028,tech,Sunday,10.0,190.0,0.0,0.0,0.47694214876,-0.1775,0.537081339713,Popular
7029,Entertainment,Sunday,11.0,277.0,12.0,0.0,0.305096418733,-0.411111111111,0.392525252525,Popular
7030,tech,Sunday,11.0,383.0,3.0,0.0,0.336663059163,-0.375,0.571699134199,Unpopular
7031,lifestyle,Sunday,7.0,131.0,32.0,0.0,0.354166666667,-0.352083333333,0.444270833333,Popular
7032,Entertainment,Sunday,11.0,436.0,9.0,6.0,0.220144628099,-0.325,0.379569128788,Unpopular
7033,lifestyle,Sunday,9.0,65.0,3.0,0.0,0.29,-0.333333333333,0.486111111111,Popular
7034,business,Sunday,11.0,931.0,11.0,1.0,0.489883207071,-0.308865440115,0.52065407158,Popular
7035,business,Sunday,7.0,657.0,11.0,1.0,0.470380755608,-0.348148148148,0.375949343055,Popular
7036,tech,Sunday,11.0,139.0,5.0,0.0,0.309090909091,-0.355555555556,0.435261707989,Popular
7037,Entertainment,Sunday,11.0,211.0,3.0,0.0,0.398051948052,-0.175,0.586363636364,Popular
7038,business,Sunday,8.0,671.0,11.0,1.0,0.285783008658,-0.247222222222,0.426543734044,Unpopular
7039,lifestyle,Sunday,10.0,197.0,5.0,0.0,0.482857142857,-0.153125,0.497660818713,Unpopular
7040,tech,Sunday,13.0,1257.0,29.0,1.0,0.358534594061,-0.240277777778,0.464600623843,Popular
7041,tech,Sunday,10.0,365.0,7.0,0.0,0.385416666667,-0.102777777778,0.415020576132,Popular
7042,business,Sunday,7.0,312.0,12.0,1.0,0.299864718615,-0.4625,0.583083062771,Popular
7043,socmed,Sunday,8.0,103.0,6.0,1.0,0.5,-0.7,0.332142857143,Popular
7044,business,Sunday,12.0,575.0,31.0,1.0,0.27595959596,-0.469444444444,0.466198752228,Popular
7045,Entertainment,Sunday,9.0,801.0,13.0,1.0,0.379113790971,-0.344603174603,0.460517528919,Popular
7046,World,Monday,9.0,522.0,6.0,0.0,0.441666666667,-0.30462962963,0.507894736842,Unpopular
7047,lifestyle,Monday,7.0,503.0,5.0,1.0,0.491200828157,-0.365476190476,0.636865079365,Popular
7048,Entertainment,Monday,13.0,152.0,4.0,0.0,0.34696969697,-0.35,0.474305555556,Popular
7049,tech,Monday,9.0,1108.0,32.0,26.0,0.447461538462,-0.297368421053,0.569623655914,Popular
7050,World,Monday,9.0,329.0,9.0,1.0,0.398693181818,-0.378333333333,0.473171368861,Unpopular
7051,tech,Monday,8.0,1027.0,11.0,1.0,0.365767045455,-0.263071895425,0.577639594705,Unpopular
7052,Entertainment,Monday,12.0,248.0,5.0,1.0,0.45,-0.377380952381,0.480729166667,Unpopular
7053,World,Monday,11.0,467.0,7.0,1.0,0.331060606061,-0.210185185185,0.268737373737,Unpopular
7054,business,Monday,11.0,492.0,2.0,1.0,0.328609625668,-0.166666666667,0.409619666048,Unpopular
7055,business,Monday,9.0,299.0,4.0,1.0,0.387373737374,-0.240277777778,0.441484848485,Popular
7056,business,Monday,6.0,243.0,2.0,1.0,0.42904040404,-0.173611111111,0.418080808081,Unpopular
7057,World,Monday,10.0,550.0,13.0,1.0,0.197023809524,-0.180208333333,0.371195652174,Unpopular
7058,tech,Monday,11.0,910.0,6.0,1.0,0.338246753247,-0.146556122449,0.492789092221,Popular
7059,lifestyle,Monday,8.0,448.0,22.0,16.0,0.377719298246,-0.314166666667,0.483535353535,Popular
7060,business,Monday,7.0,790.0,8.0,1.0,0.241491841492,-0.396428571429,0.425054112554,Unpopular
7061,Entertainment,Monday,14.0,408.0,11.0,1.0,0.304924242424,-0.183333333333,0.401988636364,Popular
7062,World,Monday,11.0,550.0,11.0,1.0,0.325,-0.290151515152,0.318181818182,Popular
7063,business,Monday,8.0,1079.0,10.0,1.0,0.32742129083,-0.206150793651,0.404416864498,Unpopular
7064,business,Monday,12.0,802.0,21.0,0.0,0.265382015645,-0.16875,0.338021805355,Unpopular
7065,business,Monday,11.0,1076.0,31.0,1.0,0.379687693259,-0.243452380952,0.387467162467,Popular
7066,Entertainment,Monday,13.0,205.0,5.0,0.0,0.346170634921,-0.133333333333,0.459298941799,Popular
7067,Entertainment,Monday,13.0,443.0,16.0,1.0,0.443333333333,-0.338333333333,0.571256038647,Unpopular
7068,World,Monday,7.0,97.0,1.0,1.0,0.141666666667,-0.1,0.481666666667,Unpopular
7069,socmed,Monday,10.0,429.0,13.0,1.0,0.412844155844,-0.1825,0.429233941734,Popular
7070,Entertainment,Monday,10.0,128.0,3.0,0.0,0.271590909091,-0.166666666667,0.352380952381,Unpopular
7071,business,Monday,5.0,577.0,15.0,1.0,0.372812805474,-0.235416666667,0.504939703154,Unpopular
7072,tech,Monday,17.0,223.0,3.0,1.0,0.480666666667,-0.166666666667,0.565814814815,Popular
7073,business,Monday,6.0,201.0,3.0,1.0,0.261193568336,-0.2125,0.307962275819,Popular
7074,business,Monday,8.0,685.0,9.0,1.0,0.419612271786,-0.364950980392,0.499433474689,Popular
7075,business,Monday,8.0,1014.0,27.0,1.0,0.27904040404,-0.204022366522,0.444686692506,Popular
7076,Entertainment,Monday,11.0,496.0,2.0,1.0,0.451364438031,-0.296875,0.483353211414,Unpopular
7077,World,Monday,8.0,642.0,10.0,1.0,0.327077922078,-0.280769230769,0.451574216744,Unpopular
7078,business,Monday,8.0,164.0,3.0,1.0,0.247222222222,-0.183333333333,0.385606060606,Unpopular
7079,Entertainment,Monday,13.0,396.0,6.0,0.0,0.343795093795,-0.143055555556,0.454946011843,Popular
7080,tech,Monday,10.0,136.0,5.0,1.0,0.249545454545,-0.133333333333,0.402575757576,Unpopular
7081,Entertainment,Monday,11.0,206.0,3.0,1.0,0.50303030303,-0.416666666667,0.424404761905,Popular
7082,Entertainment,Monday,9.0,294.0,8.0,1.0,0.395833333333,-0.304166666667,0.601955782313,Unpopular
7083,business,Monday,8.0,988.0,5.0,1.0,0.450416666667,-0.23998015873,0.454595885973,Unpopular
7084,World,Monday,10.0,153.0,4.0,1.0,0.136363636364,-0.364583333333,0.483333333333,Popular
7085,World,Monday,9.0,672.0,14.0,1.0,0.465769944341,-0.148765432099,0.436369009241,Popular
7086,business,Monday,8.0,390.0,1.0,1.0,0.43262987013,-0.14,0.451100910584,Popular
7087,business,Monday,9.0,695.0,11.0,1.0,0.371658986175,-0.221160130719,0.483047052154,Unpopular
7088,Entertainment,Monday,8.0,369.0,9.0,1.0,0.448430735931,-0.247542735043,0.398383838384,Unpopular
7089,World,Monday,9.0,117.0,9.0,0.0,0.3,-0.188888888889,0.4125,Popular
7090,Entertainment,Monday,9.0,1274.0,16.0,1.0,0.334058849955,-0.267743764172,0.432478728168,Popular
7091,Entertainment,Monday,9.0,208.0,8.0,1.0,0.492272727273,-0.394444444444,0.348200757576,Unpopular
7092,business,Monday,9.0,273.0,5.0,1.0,0.268884297521,-0.225,0.417417027417,Popular
7093,lifestyle,Monday,9.0,326.0,7.0,0.0,0.569090909091,-0.313645833333,0.586222222222,Unpopular
7094,Entertainment,Monday,10.0,484.0,7.0,1.0,0.381868686869,-0.151666666667,0.498572261072,Unpopular
7095,Entertainment,Monday,10.0,170.0,4.0,0.0,0.434523809524,-0.247222222222,0.524744897959,Unpopular
7096,lifestyle,Monday,8.0,316.0,8.0,11.0,0.3625,-0.438624338624,0.545793650794,Unpopular
7097,business,Monday,11.0,127.0,7.0,0.0,0.342981601732,-0.19375,0.503706709957,Popular
7098,business,Monday,8.0,918.0,11.0,1.0,0.331715036664,-0.236904761905,0.465412183055,Popular
7099,business,Monday,10.0,185.0,4.0,1.0,0.191168831169,-0.1,0.446660482375,Unpopular
7100,business,Monday,10.0,442.0,6.0,1.0,0.474994303942,-0.294598765432,0.52163955573,Popular
7101,business,Monday,10.0,350.0,1.0,1.0,0.303401360544,-0.172222222222,0.385013227513,Unpopular
7102,business,Monday,12.0,603.0,11.0,1.0,0.361286332715,-0.138095238095,0.422503607504,Unpopular
7103,tech,Monday,13.0,169.0,6.0,1.0,0.371428571429,0.0,0.464814814815,Popular
7104,business,Tuesday,11.0,594.0,16.0,1.0,0.317545995671,-0.270833333333,0.454192493113,Unpopular
7105,lifestyle,Tuesday,10.0,209.0,4.0,1.0,0.354545454545,-0.332142857143,0.628084415584,Popular
7106,World,Tuesday,11.0,488.0,6.0,1.0,0.284733333333,-0.315119047619,0.440066992395,Unpopular
7107,business,Tuesday,7.0,537.0,6.0,1.0,0.332222222222,-0.43125,0.496972222222,Unpopular
7108,Entertainment,Tuesday,9.0,1424.0,11.0,1.0,0.358081377687,-0.318380731922,0.471699977889,Unpopular
7109,tech,Tuesday,9.0,579.0,13.0,1.0,0.406210768398,-0.235606060606,0.549118607381,Popular
7110,business,Tuesday,13.0,259.0,3.0,1.0,0.234848484848,-0.204166666667,0.249800637959,Popular
7111,Entertainment,Tuesday,13.0,488.0,6.0,0.0,0.296466450216,-0.312654320988,0.463536937317,Unpopular
7112,lifestyle,Tuesday,8.0,599.0,12.0,1.0,0.327144522145,-0.443055555556,0.51874882364,Popular
7113,Entertainment,Tuesday,12.0,410.0,7.0,1.0,0.333373917749,-0.339583333333,0.469380024737,Popular
7114,lifestyle,Tuesday,11.0,244.0,7.0,0.0,0.427272727273,-0.25,0.327380952381,Popular
7115,lifestyle,Tuesday,6.0,269.0,4.0,1.0,0.513888888889,-0.268269230769,0.594666666667,Unpopular
7116,socmed,Tuesday,11.0,1052.0,5.0,1.0,0.344913040176,-0.346547619048,0.502372367858,Popular
7117,World,Tuesday,11.0,1161.0,16.0,1.0,0.367908330408,-0.318000440917,0.472270878427,Popular
7118,business,Tuesday,6.0,263.0,4.0,1.0,0.366396103896,-0.366666666667,0.579818594104,Unpopular
7119,socmed,Tuesday,10.0,155.0,6.0,1.0,0.458333333333,-0.6,0.503333333333,Popular
7120,tech,Tuesday,12.0,109.0,5.0,0.0,0.486111111111,0.0,0.491666666667,Unpopular
7121,tech,Tuesday,10.0,424.0,7.0,1.0,0.337280701754,-0.215151515152,0.360569105691,Popular
7122,business,Tuesday,13.0,327.0,4.0,1.0,0.409974747475,-0.247222222222,0.500804924242,Unpopular
7123,business,Tuesday,8.0,187.0,5.0,1.0,0.466666666667,-0.141666666667,0.465909090909,Unpopular
7124,lifestyle,Tuesday,14.0,355.0,6.0,0.0,0.340709876543,-0.505,0.640619047619,Popular
7125,World,Tuesday,10.0,284.0,7.0,1.0,0.153333333333,-0.463888888889,0.301388888889,Popular
7126,Entertainment,Tuesday,8.0,98.0,2.0,1.0,0.298116883117,0.0,0.584025974026,Unpopular
7127,tech,Tuesday,10.0,695.0,15.0,1.0,0.315456148789,-0.200074404762,0.395174242424,Popular
7128,World,Tuesday,9.0,984.0,29.0,16.0,0.348618538324,-0.361197916667,0.403152403152,Popular
7129,World,Tuesday,11.0,755.0,9.0,1.0,0.343792207792,-0.3,0.410932601881,Unpopular
7130,Entertainment,Tuesday,8.0,1148.0,12.0,35.0,0.385903679654,-0.322916666667,0.359085755514,Popular
7131,World,Tuesday,10.0,87.0,3.0,1.0,0.358333333333,0.0,0.3625,Unpopular
7132,Entertainment,Tuesday,14.0,90.0,2.0,1.0,0.325,-0.333333333333,0.52380952381,Unpopular
7133,lifestyle,Tuesday,10.0,583.0,13.0,1.0,0.336231884058,-0.241666666667,0.40546975547,Popular
7134,business,Tuesday,7.0,527.0,15.0,1.0,0.391699134199,-0.2375,0.487704049423,Unpopular
7135,lifestyle,Tuesday,9.0,156.0,2.0,0.0,0.325744047619,-0.166666666667,0.542857142857,Popular
7136,socmed,Tuesday,11.0,568.0,6.0,1.0,0.330015673981,-0.254166666667,0.393058300395,Popular
7137,lifestyle,Tuesday,7.0,100.0,4.0,0.0,0.32,-0.395833333333,0.480208333333,Popular
7138,tech,Tuesday,9.0,637.0,5.0,1.0,0.389369501466,-0.220833333333,0.500636982066,Unpopular
7139,Entertainment,Tuesday,9.0,367.0,10.0,1.0,0.294107744108,-0.4,0.538944592989,Popular
7140,Entertainment,Tuesday,12.0,1099.0,4.0,31.0,0.32731544771,-0.217171717172,0.40688827046,Unpopular
7141,lifestyle,Tuesday,9.0,376.0,2.0,1.0,0.336688311688,-0.232936507937,0.489194139194,Unpopular
7142,World,Tuesday,9.0,331.0,3.0,0.0,0.255555555556,-0.117777777778,0.387345679012,Unpopular
7143,business,Tuesday,11.0,340.0,5.0,1.0,0.237727272727,-0.467592592593,0.387772461457,Unpopular
7144,World,Tuesday,9.0,204.0,4.0,0.0,0.1,-0.466666666667,0.2125,Unpopular
7145,lifestyle,Tuesday,10.0,157.0,5.0,0.0,0.366666666667,-0.2125,0.427272727273,Popular
7146,World,Tuesday,8.0,195.0,6.0,0.0,0.3,-0.210714285714,0.348333333333,Unpopular
7147,lifestyle,Tuesday,8.0,102.0,6.0,0.0,0.211111111111,-0.25,0.308333333333,Unpopular
7148,socmed,Tuesday,8.0,1070.0,39.0,1.0,0.364496314496,-0.261265432099,0.390458603896,Unpopular
7149,Entertainment,Tuesday,10.0,456.0,15.0,1.0,0.466666666667,-0.391111111111,0.44942680776,Unpopular
7150,socmed,Tuesday,11.0,600.0,5.0,1.0,0.422058371736,-0.166666666667,0.466928571429,Popular
7151,tech,Tuesday,10.0,147.0,4.0,0.0,0.172272727273,-0.131666666667,0.505716253444,Unpopular
7152,Entertainment,Tuesday,13.0,202.0,2.0,0.0,0.27296037296,-0.235714285714,0.433526999316,Popular
7153,World,Tuesday,11.0,213.0,4.0,0.0,0.296031746032,-0.6,0.408333333333,Popular
7154,World,Tuesday,9.0,645.0,7.0,1.0,0.356862745098,-0.246354166667,0.335757575758,Unpopular
7155,tech,Tuesday,11.0,1146.0,5.0,9.0,0.397554697555,-0.231065759637,0.534356499356,Unpopular
7156,World,Tuesday,11.0,206.0,5.0,1.0,0.606,0.0,0.5325,Unpopular
7157,socmed,Tuesday,10.0,2169.0,22.0,1.0,0.436455211455,-0.265628815629,0.487926923594,Popular
7158,lifestyle,Tuesday,12.0,888.0,4.0,0.0,0.364301552106,-0.240432098765,0.438938523163,Unpopular
7159,business,Tuesday,6.0,836.0,3.0,1.0,0.312811942959,-0.318333333333,0.450475736385,Popular
7160,Entertainment,Tuesday,8.0,184.0,9.0,1.0,0.270746753247,0.0,0.403076923077,Unpopular
7161,Entertainment,Tuesday,10.0,305.0,1.0,1.0,0.267424242424,-0.286507936508,0.470057720058,Unpopular
7162,tech,Tuesday,11.0,1099.0,7.0,16.0,0.327229437229,-0.242045454545,0.43546362,Popular
7163,Entertainment,Tuesday,10.0,295.0,5.0,1.0,0.230844155844,-0.166666666667,0.407843614719,Popular
7164,Entertainment,Tuesday,10.0,2365.0,102.0,16.0,0.312926467472,-0.308564814815,0.505602840349,Popular
7165,tech,Tuesday,9.0,889.0,3.0,16.0,0.354310451453,-0.237337662338,0.411558796395,Popular
7166,Entertainment,Tuesday,6.0,772.0,4.0,16.0,0.304635202196,-0.279166666667,0.450233538391,Popular
7167,Entertainment,Tuesday,8.0,1388.0,6.0,16.0,0.334898013751,-0.253405017921,0.453373637856,Popular
7168,Entertainment,Tuesday,12.0,187.0,5.0,1.0,0.251515151515,-0.2625,0.432954545455,Unpopular
7169,lifestyle,Wednesday,10.0,132.0,6.0,0.0,0.502272727273,-0.1875,0.657792207792,Popular
7170,Entertainment,Wednesday,14.0,296.0,8.0,1.0,0.326308539945,0.0,0.408868092692,Unpopular
7171,business,Wednesday,8.0,1423.0,12.0,1.0,0.399899598394,-0.27875,0.511235320687,Popular
7172,World,Wednesday,7.0,777.0,4.0,1.0,0.446263465217,-0.192857142857,0.498622148995,Unpopular
7173,business,Wednesday,7.0,261.0,3.0,1.0,0.301501623377,-0.24375,0.537894248609,Unpopular
7174,World,Wednesday,9.0,300.0,4.0,0.0,0.27582972583,-0.227777777778,0.423641823642,Unpopular
7175,World,Wednesday,7.0,212.0,4.0,1.0,0.343181818182,-0.25,0.318813131313,Unpopular
7176,lifestyle,Wednesday,8.0,197.0,5.0,9.0,0.315909090909,-0.166666666667,0.457496012759,Popular
7177,business,Wednesday,11.0,326.0,4.0,1.0,0.336458333333,-0.158452380952,0.452040816327,Unpopular
7178,World,Wednesday,7.0,612.0,7.0,1.0,0.442113997114,-0.251648351648,0.472853903466,Unpopular
7179,World,Wednesday,10.0,613.0,5.0,1.0,0.472931096681,-0.325,0.445291415901,Unpopular
7180,lifestyle,Wednesday,8.0,517.0,11.0,1.0,0.43125,-0.308333333333,0.542777777778,Popular
7181,Entertainment,Wednesday,12.0,152.0,2.0,0.0,0.304671717172,-0.322222222222,0.401928374656,Unpopular
7182,lifestyle,Wednesday,8.0,398.0,28.0,10.0,0.453668261563,-0.490476190476,0.630753246753,Popular
7183,business,Wednesday,9.0,272.0,9.0,1.0,0.345462962963,-0.255555555556,0.468518518519,Popular
7184,tech,Wednesday,9.0,1521.0,19.0,10.0,0.362492742552,-0.177075702076,0.461077916485,Popular
7185,tech,Wednesday,9.0,1305.0,35.0,1.0,0.357387378247,-0.26148989899,0.471254483271,Unpopular
7186,tech,Wednesday,8.0,486.0,12.0,1.0,0.439,-0.156944444444,0.538958078958,Unpopular
7187,lifestyle,Wednesday,11.0,927.0,4.0,21.0,0.338111471861,-0.331936813187,0.464751543676,Unpopular
7188,business,Wednesday,8.0,359.0,5.0,1.0,0.416666666667,-0.345833333333,0.305416666667,Unpopular
7189,tech,Wednesday,9.0,137.0,3.0,0.0,0.342045454545,-0.304166666667,0.48784965035,Popular
7190,socmed,Wednesday,8.0,169.0,4.0,1.0,0.223232323232,-0.15,0.448787878788,Popular
7191,Entertainment,Wednesday,10.0,181.0,9.0,1.0,0.357142857143,-0.2,0.532777777778,Unpopular
7192,tech,Wednesday,8.0,190.0,5.0,0.0,0.401893939394,-0.33125,0.456702226345,Unpopular
7193,business,Wednesday,9.0,258.0,1.0,1.0,0.445833333333,-0.0763888888889,0.317063492063,Unpopular
7194,tech,Wednesday,10.0,238.0,2.0,0.0,0.412272727273,0.0,0.516161616162,Unpopular
7195,World,Wednesday,7.0,535.0,5.0,1.0,0.344880952381,-0.201636904762,0.312698412698,Unpopular
7196,tech,Wednesday,7.0,1308.0,39.0,27.0,0.462373822256,-0.300555555556,0.533990980383,Popular
7197,World,Wednesday,7.0,555.0,7.0,1.0,0.380402892562,-0.252777777778,0.453541458541,Unpopular
7198,tech,Wednesday,10.0,301.0,4.0,1.0,0.34702982203,-0.127083333333,0.47823953824,Unpopular
7199,business,Wednesday,10.0,142.0,6.0,1.0,0.4,-0.166666666667,0.515476190476,Popular
7200,business,Wednesday,12.0,690.0,17.0,0.0,0.362332546242,-0.3125,0.45463971214,Unpopular
7201,World,Wednesday,11.0,424.0,8.0,1.0,0.423064935065,-0.243333333333,0.405759604978,Unpopular
7202,lifestyle,Wednesday,10.0,120.0,4.0,0.0,0.25625,-0.3,0.477777777778,Unpopular
7203,World,Wednesday,8.0,137.0,3.0,1.0,0.159090909091,-0.391666666667,0.357638888889,Unpopular
7204,business,Wednesday,9.0,1249.0,27.0,1.0,0.374032861078,-0.240364583333,0.374714388176,Popular
7205,Entertainment,Wednesday,12.0,146.0,7.0,0.0,0.208008658009,-0.333333333333,0.60946969697,Popular
7206,World,Wednesday,7.0,452.0,4.0,1.0,0.388304761905,-0.333333333333,0.461754385965,Unpopular
7207,World,Wednesday,10.0,501.0,8.0,1.0,0.482380952381,-0.291071428571,0.505588624339,Unpopular
7208,tech,Wednesday,12.0,104.0,4.0,0.0,0.295303030303,0.0,0.318434343434,Unpopular
7209,World,Wednesday,9.0,630.0,4.0,1.0,0.477319508449,-0.355860805861,0.44841991342,Unpopular
7210,World,Wednesday,11.0,824.0,12.0,1.0,0.300891924168,-0.272569444444,0.479648268398,Unpopular
7211,tech,Wednesday,10.0,96.0,4.0,0.0,0.280303030303,0.0,0.481818181818,Unpopular
7212,tech,Wednesday,10.0,248.0,16.0,1.0,0.33110516934,-0.186111111111,0.508126721763,Popular
7213,Entertainment,Wednesday,10.0,408.0,12.0,1.0,0.297368421053,-0.31875,0.489619047619,Popular
7214,business,Wednesday,8.0,117.0,2.0,0.0,0.493181818182,-0.4,0.684848484848,Popular
7215,tech,Wednesday,8.0,532.0,8.0,1.0,0.267772727273,-0.11369047619,0.368681031612,Unpopular
7216,tech,Wednesday,10.0,792.0,2.0,1.0,0.360805838306,-0.228819444444,0.493968567664,Popular
7217,tech,Wednesday,12.0,401.0,4.0,1.0,0.33119724026,-0.214880952381,0.443421295017,Unpopular
7218,World,Wednesday,9.0,983.0,43.0,33.0,0.209315738025,-0.197222222222,0.357598204265,Unpopular
7219,Entertainment,Wednesday,10.0,153.0,5.0,0.0,0.366666666667,-0.275,0.373333333333,Popular
7220,World,Wednesday,9.0,384.0,5.0,1.0,0.372571428571,-0.28125,0.450369458128,Unpopular
7221,business,Wednesday,14.0,196.0,6.0,1.0,0.378571428571,-0.25,0.438846153846,Unpopular
7222,business,Wednesday,10.0,169.0,3.0,1.0,0.202857142857,-0.1875,0.324523809524,Popular
7223,tech,Wednesday,11.0,629.0,1.0,1.0,0.362745098039,-0.325744047619,0.478281853282,Popular
7224,tech,Wednesday,6.0,77.0,3.0,1.0,0.2875,0.0,0.525,Popular
7225,lifestyle,Wednesday,10.0,1494.0,12.0,22.0,0.340250594476,-0.342688792689,0.43713002745,Popular
7226,socmed,Wednesday,10.0,735.0,8.0,1.0,0.346323529412,-0.366100823045,0.521446608947,Popular
7227,World,Wednesday,10.0,517.0,10.0,1.0,0.393698347107,-0.26796875,0.616240365326,Unpopular
7228,World,Wednesday,10.0,143.0,4.0,0.0,0.3925,0.0,0.433333333333,Unpopular
7229,World,Wednesday,12.0,739.0,10.0,1.0,0.345258075258,-0.294444444444,0.358778721279,Popular
7230,tech,Wednesday,10.0,420.0,9.0,1.0,0.312565284178,-0.121088435374,0.427636904762,Popular
7231,socmed,Wednesday,10.0,300.0,16.0,0.0,0.252525252525,-0.116666666667,0.331082251082,Popular
7232,tech,Wednesday,9.0,276.0,5.0,1.0,0.323333333333,-0.225,0.475910364146,Popular
